graph,matrix type,start nodes proportion,query,method,run number,execution time in sec
pizza,csr,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,25,15.715303000062704
pizza,csr,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,25,7.916270584333688
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,1,21.828591875266284
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,1,10.438668875023723
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,2,21.848977041896433
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,2,10.31886133318767
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,3,21.8244044999592
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,3,10.440334249753505
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,4,21.73425175016746
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,4,10.380279459059238
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,5,21.77294583292678
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,5,10.453278916887939
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,6,21.758245958946645
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,6,10.347715917043388
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,7,21.775745832826942
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,7,10.430282999761403
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,8,21.80606716591865
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,8,10.340432750061154
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,9,21.778760542161763
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,9,10.462395459413528
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,10,21.84793179202825
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,10,10.330991624854505
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,11,21.834199166856706
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,11,10.433587541803718
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,12,21.7757790829055
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,12,10.323239833582193
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,13,21.855189541820437
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,13,10.442732499912381
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,14,21.806765458080918
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,14,10.335904667153955
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,15,21.813808375038207
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,15,10.380500250030309
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,16,21.845399500336498
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,16,10.306881499942392
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,17,21.76470441557467
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,17,10.44383787503466
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,18,21.780218957923353
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,18,10.352829624898732
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,19,21.74413274973631
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,19,10.45797587512061
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,20,21.8583340421319
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,20,10.323860541917384
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,21,21.778101209085435
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,21,10.413821166846901
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,22,21.789699709042907
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,22,10.360750167164952
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,23,21.79204837512225
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,23,10.403999750036746
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,24,21.841004624962807
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,24,10.331862875260413
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,25,21.751365333795547
pizza,csr,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,25,10.45668441709131
pizza,csr,0.6,disjointWith*,tensor,1,3.468572292011231
pizza,csr,0.6,disjointWith*,bfs,1,3.349123958963901
pizza,csr,0.6,disjointWith*,tensor,2,3.4604041669517756
pizza,csr,0.6,disjointWith*,bfs,2,3.313714874908328
pizza,csr,0.6,disjointWith*,tensor,3,3.4679386247880757
pizza,csr,0.6,disjointWith*,bfs,3,3.310906999744475
pizza,csr,0.6,disjointWith*,tensor,4,3.570147749967873
pizza,csr,0.6,disjointWith*,bfs,4,3.258990665897727
pizza,csr,0.6,disjointWith*,tensor,5,3.6424825829453766
pizza,csr,0.6,disjointWith*,bfs,5,3.26977195776999
pizza,csr,0.6,disjointWith*,tensor,6,3.582279082853347
pizza,csr,0.6,disjointWith*,bfs,6,3.2616170831024647
pizza,csr,0.6,disjointWith*,tensor,7,3.542772791814059
pizza,csr,0.6,disjointWith*,bfs,7,3.2641584589146078
pizza,csr,0.6,disjointWith*,tensor,8,3.505057584028691
pizza,csr,0.6,disjointWith*,bfs,8,3.2660017907619476
pizza,csr,0.6,disjointWith*,tensor,9,3.530349458102137
pizza,csr,0.6,disjointWith*,bfs,9,3.3385909576900303
pizza,csr,0.6,disjointWith*,tensor,10,3.435681375209242
pizza,csr,0.6,disjointWith*,bfs,10,3.3408984998241067
pizza,csr,0.6,disjointWith*,tensor,11,3.4445141246542335
pizza,csr,0.6,disjointWith*,bfs,11,3.350276915822178
pizza,csr,0.6,disjointWith*,tensor,12,3.478529749903828
pizza,csr,0.6,disjointWith*,bfs,12,3.3373298747465014
pizza,csr,0.6,disjointWith*,tensor,13,3.4842440830543637
pizza,csr,0.6,disjointWith*,bfs,13,3.320023375097662
pizza,csr,0.6,disjointWith*,tensor,14,3.551926292013377
pizza,csr,0.6,disjointWith*,bfs,14,3.2499174582771957
pizza,csr,0.6,disjointWith*,tensor,15,3.5534973749890924
pizza,csr,0.6,disjointWith*,bfs,15,3.2620631251484156
pizza,csr,0.6,disjointWith*,tensor,16,3.5501093328930438
pizza,csr,0.6,disjointWith*,bfs,16,3.273963375017047
pizza,csr,0.6,disjointWith*,tensor,17,3.539265875238925
pizza,csr,0.6,disjointWith*,bfs,17,3.5236547086387873
pizza,csr,0.6,disjointWith*,tensor,18,4.288250416051596
pizza,csr,0.6,disjointWith*,bfs,18,3.404732665978372
pizza,csr,0.6,disjointWith*,tensor,19,3.496136208064854
pizza,csr,0.6,disjointWith*,bfs,19,3.3893075827509165
pizza,csr,0.6,disjointWith*,tensor,20,3.451723374892026
pizza,csr,0.6,disjointWith*,bfs,20,3.373225749935955
pizza,csr,0.6,disjointWith*,tensor,21,3.4536310830153525
pizza,csr,0.6,disjointWith*,bfs,21,3.349160083103925
pizza,csr,0.6,disjointWith*,tensor,22,3.4639601670205593
pizza,csr,0.6,disjointWith*,bfs,22,3.3263231250457466
pizza,csr,0.6,disjointWith*,tensor,23,3.4449911671690643
pizza,csr,0.6,disjointWith*,bfs,23,3.316030124668032
pizza,csr,0.6,disjointWith*,tensor,24,3.569402374792844
pizza,csr,0.6,disjointWith*,bfs,24,3.2742633330635726
pizza,csr,0.6,disjointWith*,tensor,25,3.593087916262448
pizza,csr,0.6,disjointWith*,bfs,25,3.281368666794151
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,1,6.69852550001815
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,1,5.682536874897778
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,2,6.6846302496269345
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,2,5.809849833138287
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,3,6.5912763751111925
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,3,5.7464888342656195
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,4,6.69432579074055
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,4,5.677288457751274
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,5,6.667168667074293
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,5,5.801728874910623
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,6,6.617581875063479
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,6,5.741889334283769
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,7,6.6973026669584215
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,7,5.653460249770433
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,8,6.683424292132258
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,8,5.783836416900158
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,9,6.611925542354584
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,9,5.746701917145401
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,10,6.699575500097126
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,10,5.6645888751372695
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,11,6.675728749949485
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,11,5.7956013339571655
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,12,6.587193666957319
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,12,5.7510475418530405
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,13,6.70400712499395
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,13,5.6726864580996335
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,14,6.6992467497475445
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,14,5.817650707904249
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,15,6.586491959169507
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,15,5.744983832817525
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,16,6.688526166602969
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,16,5.66387716634199
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,17,6.673138750251383
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,17,5.777498415671289
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,18,6.621234124992043
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,18,5.75695720827207
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,19,6.666332082822919
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,19,5.689879334066063
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,20,6.650821542367339
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,20,5.80112733412534
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,21,6.588853958062828
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,21,5.775392459239811
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,22,6.739273250102997
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,22,5.673192874994129
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,23,6.672791708260775
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,23,5.7857322078198195
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,24,6.620290084276348
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,24,5.753491709008813
pizza,csc,0.6,(disjointWith | type)* subClassOf,tensor,25,6.704515042249113
pizza,csc,0.6,(disjointWith | type)* subClassOf,bfs,25,5.668005249928683
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,1,15.567683166824281
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,1,7.788684541359544
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,2,15.624953915830702
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,2,7.6557512502186
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,3,15.613840166013688
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,3,7.722955749835819
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,4,15.560315875336528
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,4,7.765033833216876
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,5,15.591706375125796
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,5,7.649033249821514
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,6,15.660278375260532
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,6,7.720871124882251
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,7,15.719560249708593
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,7,7.600013416726142
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,8,15.641633791849017
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,8,7.752339624799788
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,9,15.511339999735355
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,9,7.6886858330108225
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,10,15.630905458237976
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,10,7.66456212522462
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,11,15.603893542196602
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,11,7.732629125006497
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,12,15.699735208414495
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,12,7.656676541082561
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,13,15.631853083148599
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,13,7.7064827918075025
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,14,15.544360832776874
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,14,7.685466334223747
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,15,15.614219542127103
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,15,7.613762333057821
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,16,15.56295062508434
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,16,7.734500457998365
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,17,15.535637083929032
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,17,7.669481708202511
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,18,15.639746875036508
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,18,7.722304874565452
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,19,15.476153790950775
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,19,7.685341207776219
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,20,15.654070833232254
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,20,7.680275541264564
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,21,15.536150415893644
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,21,7.678327749948949
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,22,15.585461416747421
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,22,7.607136957813054
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,23,15.61263420805335
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,23,7.7001982079818845
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,24,15.667971707880497
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,24,7.644551792182028
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,tensor,25,15.661412124987692
pizza,csc,0.6,(subClassOf | onProperty)+ disjointWith*,bfs,25,7.7009669579565525
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,1,21.729505458381027
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,1,10.142763915937394
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,2,21.6738895829767
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,2,10.123532084282488
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,3,21.67751929210499
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,3,10.025547584053129
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,4,21.624481625389308
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,4,10.174686790909618
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,5,21.643600166775286
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,5,10.055763624608517
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,6,21.651207083836198
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,6,10.119826625101268
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,7,21.68700616620481
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,7,10.079277500044554
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,8,21.600893250200897
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,8,10.165721707977355
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,9,21.774542625062168
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,9,10.1657699579373
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,10,21.70964066684246
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,10,10.144166542217135
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,11,21.71400133287534
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,11,9.998635500203818
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,12,21.681853875052184
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,12,10.141491833142936
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,13,21.734594750218093
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,13,10.028745249845088
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,14,21.71082758391276
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,14,10.123210499994457
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,15,21.733777374960482
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,15,10.067955208010972
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,16,21.625696499831975
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,16,10.145323749631643
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,17,21.671905249822885
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,17,10.061120457947254
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,18,21.61271766666323
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,18,10.122827041894197
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,19,21.709199083037674
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,19,10.02017612522468
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,20,21.636172249913216
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,20,10.09114050026983
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,21,21.614721542224288
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,21,10.055954415816814
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,22,21.63328658277169
pizza,csc,0.6,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,22,10.147495916113257
